PM2.5,PM10,SO2,CO,O3,NO2,Category
0.7872340425531914,0.6875,0.7857142857142857,0.5714285714285714,0.5526315789473685,0.75,0
0.7872340425531914,0.6875,0.7857142857142857,0.5714285714285714,0.5526315789473685,0.75,0
0.7659574468085106,0.65625,0.7857142857142857,0.5714285714285714,0.5526315789473685,0.75,0
0.7659574468085106,0.65625,0.7857142857142857,0.5714285714285714,0.5526315789473685,0.625,0
0.7446808510638296,0.625,0.7857142857142857,0.5714285714285714,0.5526315789473685,0.625,0
0.7234042553191489,0.59375,0.7857142857142857,0.5428571428571428,0.5526315789473685,0.625,0
0.7234042553191489,0.5625,0.7857142857142857,0.5428571428571428,0.5526315789473685,0.625,0
0.7234042553191489,0.5625,0.7857142857142857,0.5428571428571428,0.5263157894736842,0.625,0
0.7234042553191489,0.5625,0.7857142857142857,0.5428571428571428,0.5263157894736842,0.625,0
0.7234042553191489,0.5625,0.75,0.5428571428571428,0.5263157894736842,0.625,0
0.7234042553191489,0.5625,0.75,0.5428571428571428,0.5263157894736842,0.625,0
0.7234042553191489,0.5625,0.75,0.48571428571428565,0.5263157894736842,0.625,0
0.7021276595744681,0.53125,0.7142857142857142,0.4571428571428571,0.5,0.625,1
0.6808510638297871,0.53125,0.7142857142857142,0.4571428571428571,0.5,0.625,1
0.6808510638297871,0.5,0.6785714285714285,0.42857142857142855,0.5,0.625,1
0.6170212765957446,0.46875,0.6071428571428571,0.3714285714285714,0.5,0.75,1
0.5319148936170213,0.40625,0.5714285714285714,0.3428571428571428,0.4736842105263158,0.75,1
0.4468085106382979,0.34375,0.5714285714285714,0.3142857142857143,0.4736842105263158,0.75,1
0.3617021276595745,0.3125,0.5714285714285714,0.3142857142857143,0.4736842105263158,0.75,1
0.29787234042553196,0.25,0.5357142857142857,0.2857142857142857,0.4736842105263158,0.75,1
0.2553191489361702,0.21875,0.5357142857142857,0.2571428571428571,0.4473684210526315,0.75,1
0.19148936170212766,0.1875,0.5,0.22857142857142856,0.4473684210526315,0.75,1
0.12765957446808512,0.15625,0.46428571428571425,0.22857142857142856,0.4736842105263158,0.75,1
0.06382978723404259,0.125,0.46428571428571425,0.19999999999999998,0.4736842105263158,0.75,1
0.04255319148936171,0.09375,0.46428571428571425,0.22857142857142856,0.5,0.75,1
0.04255319148936171,0.09375,0.46428571428571425,0.22857142857142856,0.5263157894736842,0.75,1
0.06382978723404259,0.125,0.46428571428571425,0.2571428571428571,0.5263157894736842,0.75,1
0.10638297872340424,0.125,0.46428571428571425,0.2571428571428571,0.5263157894736842,0.75,1
0.148936170212766,0.15625,0.46428571428571425,0.2857142857142857,0.5263157894736842,0.875,1
0.17021276595744678,0.1875,0.46428571428571425,0.2857142857142857,0.5,0.875,1
0.19148936170212766,0.1875,0.5,0.2857142857142857,0.5,0.875,1
0.19148936170212766,0.1875,0.5,0.3142857142857143,0.5,0.875,1
0.19148936170212766,0.1875,0.5357142857142857,0.3142857142857143,0.5,0.875,1
0.21276595744680854,0.21875,0.5357142857142857,0.3142857142857143,0.5,0.75,1
0.2553191489361702,0.21875,0.5714285714285714,0.3142857142857143,0.4736842105263158,0.75,1
0.2765957446808511,0.25,0.5714285714285714,0.3428571428571428,0.5,0.75,1
0.29787234042553196,0.25,0.6071428571428571,0.39999999999999997,0.5,0.875,1
0.3191489361702127,0.28125,0.6428571428571428,0.48571428571428565,0.5263157894736842,0.875,1
0.3829787234042554,0.3125,0.7142857142857142,0.5428571428571428,0.5526315789473685,0.875,0
0.4680851063829787,0.375,0.7857142857142857,0.6,0.5526315789473685,0.875,0
0.553191489361702,0.40625,0.8214285714285714,0.6,0.5526315789473685,0.875,0
0.574468085106383,0.4375,0.8214285714285714,0.6285714285714286,0.5526315789473685,0.875,0
0.5957446808510638,0.4375,0.8214285714285714,0.6285714285714286,0.5526315789473685,0.875,0
0.6170212765957446,0.46875,0.8214285714285714,0.6285714285714286,0.5526315789473685,0.875,0
0.6382978723404256,0.46875,0.8214285714285714,0.6285714285714286,0.5263157894736842,0.875,0
0.6382978723404256,0.46875,0.8214285714285714,0.6285714285714286,0.5263157894736842,0.875,0
0.6595744680851063,0.46875,0.8214285714285714,0.6285714285714286,0.5,0.875,0
0.6595744680851063,0.5,0.8214285714285714,0.6,0.4736842105263158,0.875,0
0.6595744680851063,0.5,0.8214285714285714,0.6,0.4473684210526315,0.875,0
0.6595744680851063,0.5,0.8571428571428571,0.6,0.42105263157894735,0.875,0
0.6808510638297871,0.53125,0.8571428571428571,0.6,0.42105263157894735,0.875,0
0.7021276595744681,0.53125,0.8571428571428571,0.6,0.42105263157894735,0.875,0
0.7021276595744681,0.5625,0.8571428571428571,0.6,0.42105263157894735,0.875,0
0.7021276595744681,0.5625,0.8214285714285714,0.6,0.4473684210526315,0.875,0
0.7021276595744681,0.5625,0.8214285714285714,0.6,0.4473684210526315,0.875,1
0.7234042553191489,0.59375,0.8214285714285714,0.6,0.4473684210526315,0.875,1
0.7446808510638296,0.59375,0.8214285714285714,0.6,0.4473684210526315,0.875,1
0.7446808510638296,0.625,0.8214285714285714,0.6,0.4473684210526315,0.875,1
0.7659574468085106,0.65625,0.8214285714285714,0.6,0.4473684210526315,0.875,1
0.7872340425531914,0.6875,0.8214285714285714,0.5714285714285714,0.4473684210526315,0.875,1
0.8085106382978722,0.71875,0.7857142857142857,0.5142857142857142,0.42105263157894735,0.75,1
0.8085106382978722,0.71875,0.75,0.42857142857142855,0.42105263157894735,0.75,1
0.7872340425531914,0.6875,0.7142857142857142,0.3714285714285714,0.39473684210526316,0.75,1
0.7659574468085106,0.65625,0.6428571428571428,0.2857142857142857,0.368421052631579,0.625,1
0.7446808510638296,0.59375,0.6071428571428571,0.2857142857142857,0.3421052631578947,0.625,1
0.7234042553191489,0.59375,0.6071428571428571,0.2857142857142857,0.3421052631578947,0.625,1
0.7234042553191489,0.5625,0.6071428571428571,0.2857142857142857,0.3421052631578947,0.625,1
0.7021276595744681,0.5625,0.6071428571428571,0.2857142857142857,0.3421052631578947,0.625,1
0.7021276595744681,0.5625,0.6071428571428571,0.2857142857142857,0.3421052631578947,0.5,1
0.7021276595744681,0.5625,0.6071428571428571,0.2857142857142857,0.3421052631578947,0.5,1
0.7021276595744681,0.5625,0.6071428571428571,0.2857142857142857,0.3421052631578947,0.5,1
0.7021276595744681,0.5625,0.6428571428571428,0.2857142857142857,0.3421052631578947,0.5,1
0.7021276595744681,0.5625,0.7142857142857142,0.3428571428571428,0.3421052631578947,0.5,1
0.7021276595744681,0.5625,0.75,0.39999999999999997,0.3421052631578947,0.5,1
0.6808510638297871,0.53125,0.75,0.39999999999999997,0.368421052631579,0.5,1
0.6808510638297871,0.5,0.75,0.39999999999999997,0.368421052631579,0.5,1
0.6382978723404256,0.46875,0.75,0.39999999999999997,0.368421052631579,0.5,1
0.5957446808510638,0.4375,0.75,0.39999999999999997,0.39473684210526316,0.5,1
0.553191489361702,0.40625,0.75,0.3714285714285714,0.39473684210526316,0.625,1
0.5106382978723405,0.375,0.75,0.39999999999999997,0.42105263157894735,0.625,1
0.4680851063829787,0.375,0.75,0.39999999999999997,0.42105263157894735,0.625,0
0.4468085106382979,0.34375,0.75,0.3714285714285714,0.42105263157894735,0.625,0
0.40425531914893614,0.3125,0.75,0.39999999999999997,0.42105263157894735,0.625,0
0.3617021276595745,0.28125,0.75,0.39999999999999997,0.39473684210526316,0.625,0
0.29787234042553196,0.25,0.7857142857142857,0.42857142857142855,0.39473684210526316,0.625,0
0.29787234042553196,0.25,0.7857142857142857,0.4571428571428571,0.39473684210526316,0.625,0
0.3191489361702127,0.25,0.8571428571428571,0.5142857142857142,0.42105263157894735,0.625,0
0.3617021276595745,0.28125,0.9285714285714285,0.5714285714285714,0.42105263157894735,0.5,0
0.425531914893617,0.34375,0.9285714285714285,0.6,0.4473684210526315,0.625,1
0.48936170212765956,0.375,0.9642857142857142,0.6,0.4473684210526315,0.625,1
0.5106382978723405,0.375,0.9642857142857142,0.6,0.4736842105263158,0.625,1
0.553191489361702,0.40625,0.9642857142857142,0.6,0.4736842105263158,0.625,1
0.5957446808510638,0.4375,0.9642857142857142,0.6,0.5,0.625,1
0.6170212765957446,0.4375,0.9642857142857142,0.6,0.5,0.625,1
0.6595744680851063,0.46875,1.0,0.6285714285714286,0.5,0.625,1
0.6808510638297871,0.5,0.9642857142857142,0.6,0.5,0.625,1
0.6808510638297871,0.5,0.9285714285714285,0.5714285714285714,0.5,0.625,1
0.6808510638297871,0.5,0.8928571428571428,0.5142857142857142,0.5,0.625,1
0.6808510638297871,0.5,0.8928571428571428,0.5142857142857142,0.5,0.625,1
0.6808510638297871,0.5,0.8928571428571428,0.5142857142857142,0.5,0.5,1
0.6808510638297871,0.5,0.8571428571428571,0.5142857142857142,0.5,0.5,1
0.7021276595744681,0.53125,0.8571428571428571,0.5142857142857142,0.4736842105263158,0.5,1
0.7021276595744681,0.53125,0.8571428571428571,0.5142857142857142,0.4736842105263158,0.5,1
0.7234042553191489,0.5625,0.8571428571428571,0.48571428571428565,0.4736842105263158,0.5,1
0.7234042553191489,0.5625,0.8571428571428571,0.48571428571428565,0.5,0.5,1
0.7234042553191489,0.5625,0.8214285714285714,0.4571428571428571,0.5263157894736842,0.5,1
0.7234042553191489,0.5625,0.8214285714285714,0.42857142857142855,0.5526315789473685,0.5,1
0.7446808510638296,0.59375,0.8571428571428571,0.42857142857142855,0.5526315789473685,0.5,1
0.7872340425531914,0.625,0.8214285714285714,0.39999999999999997,0.5263157894736842,0.5,1
0.7872340425531914,0.65625,0.8214285714285714,0.3714285714285714,0.5263157894736842,0.5,1
0.7872340425531914,0.65625,0.75,0.3142857142857143,0.5,0.5,1
0.7872340425531914,0.65625,0.7142857142857142,0.2571428571428571,0.5,0.5,1
0.7872340425531914,0.65625,0.6785714285714285,0.22857142857142856,0.5,0.5,1
0.7872340425531914,0.65625,0.6785714285714285,0.22857142857142856,0.5,0.5,1
0.7872340425531914,0.65625,0.6785714285714285,0.22857142857142856,0.5,0.5,0
0.7872340425531914,0.65625,0.6785714285714285,0.22857142857142856,0.5,0.5,0
0.7872340425531914,0.65625,0.6785714285714285,0.22857142857142856,0.5263157894736842,0.5,0
0.7872340425531914,0.65625,0.6785714285714285,0.19999999999999998,0.5263157894736842,0.5,0
0.7872340425531914,0.65625,0.6428571428571428,0.19999999999999998,0.5526315789473685,0.5,0
0.7659574468085106,0.625,0.6071428571428571,0.17142857142857143,0.5526315789473685,0.5,0
0.7659574468085106,0.625,0.6071428571428571,0.17142857142857143,0.6052631578947368,0.5,0
0.7872340425531914,0.65625,0.5714285714285714,0.14285714285714285,0.6052631578947368,0.5,0
0.8297872340425532,0.6875,0.5714285714285714,0.14285714285714285,0.6052631578947368,0.5,0
0.8510638297872339,0.75,0.5714285714285714,0.14285714285714285,0.6052631578947368,0.5,0
0.8723404255319149,0.78125,0.5714285714285714,0.14285714285714285,0.6052631578947368,0.5,0
0.8936170212765957,0.8125,0.5714285714285714,0.14285714285714285,0.6052631578947368,0.5,0
0.9148936170212765,0.84375,0.6071428571428571,0.17142857142857143,0.631578947368421,0.5,0
0.9361702127659575,0.875,0.6071428571428571,0.17142857142857143,0.631578947368421,0.625,0
0.9574468085106382,0.90625,0.6071428571428571,0.17142857142857143,0.6052631578947368,0.625,0
0.978723404255319,0.9375,0.6071428571428571,0.19999999999999998,0.5789473684210527,0.625,0
0.978723404255319,0.96875,0.6071428571428571,0.19999999999999998,0.5789473684210527,0.625,0
0.978723404255319,0.96875,0.5714285714285714,0.22857142857142856,0.631578947368421,0.625,0
1.0,0.96875,0.5714285714285714,0.22857142857142856,0.6578947368421052,0.625,0
0.978723404255319,0.96875,0.5357142857142857,0.22857142857142856,0.7105263157894737,0.625,0
0.978723404255319,0.96875,0.5357142857142857,0.22857142857142856,0.7631578947368421,0.625,0
0.9574468085106382,0.9375,0.5357142857142857,0.22857142857142856,0.8157894736842105,0.625,0
0.9574468085106382,0.90625,0.5,0.22857142857142856,0.8421052631578947,0.625,0
0.9574468085106382,0.90625,0.5,0.22857142857142856,0.8947368421052632,0.625,0
0.9361702127659575,0.90625,0.5,0.2571428571428571,0.9473684210526315,0.625,0
0.9361702127659575,0.90625,0.46428571428571425,0.2571428571428571,0.9999999999999999,0.75,0
0.8936170212765957,0.8125,0.42857142857142855,0.3142857142857143,0.9999999999999999,1.0,1
0.8723404255319149,0.78125,0.46428571428571425,0.3142857142857143,0.9473684210526315,1.0,1
0.8510638297872339,0.75,0.46428571428571425,0.3142857142857143,0.8947368421052632,1.0,1
0.8297872340425532,0.75,0.42857142857142855,0.3142857142857143,0.8421052631578947,1.0,1
0.8085106382978722,0.71875,0.42857142857142855,0.3142857142857143,0.8157894736842105,1.0,1
0.7872340425531914,0.6875,0.42857142857142855,0.2857142857142857,0.8157894736842105,1.0,1
0.7659574468085106,0.625,0.42857142857142855,0.2857142857142857,0.7894736842105263,1.0,1
0.7446808510638296,0.59375,0.39285714285714285,0.2857142857142857,0.7631578947368421,1.0,1
0.7234042553191489,0.5625,0.39285714285714285,0.2857142857142857,0.7368421052631579,1.0,1
0.6808510638297871,0.5,0.39285714285714285,0.2571428571428571,0.7105263157894737,1.0,1
0.6595744680851063,0.46875,0.39285714285714285,0.2571428571428571,0.6842105263157895,1.0,1
0.6595744680851063,0.46875,0.39285714285714285,0.2571428571428571,0.6578947368421052,1.0,1
0.6382978723404256,0.46875,0.39285714285714285,0.2571428571428571,0.631578947368421,1.0,1
0.6382978723404256,0.46875,0.39285714285714285,0.22857142857142856,0.6052631578947368,1.0,1
0.6382978723404256,0.46875,0.39285714285714285,0.22857142857142856,0.5526315789473685,0.875,1
0.6170212765957446,0.4375,0.39285714285714285,0.19999999999999998,0.5,0.875,1
0.5957446808510638,0.4375,0.42857142857142855,0.19999999999999998,0.5,0.75,1
0.553191489361702,0.40625,0.42857142857142855,0.17142857142857143,0.5263157894736842,0.75,1
0.48936170212765956,0.375,0.42857142857142855,0.14285714285714285,0.5526315789473685,0.625,1
0.425531914893617,0.3125,0.42857142857142855,0.17142857142857143,0.5263157894736842,0.625,1
0.4468085106382979,0.34375,0.42857142857142855,0.17142857142857143,0.5263157894736842,0.625,1
0.48936170212765956,0.34375,0.46428571428571425,0.19999999999999998,0.5263157894736842,0.625,1
0.5106382978723405,0.375,0.46428571428571425,0.19999999999999998,0.5263157894736842,0.625,1
0.553191489361702,0.40625,0.46428571428571425,0.19999999999999998,0.5526315789473685,0.625,0
0.574468085106383,0.40625,0.42857142857142855,0.19999999999999998,0.5526315789473685,0.625,0
0.5957446808510638,0.4375,0.42857142857142855,0.19999999999999998,0.5526315789473685,0.625,0
0.6382978723404256,0.4375,0.42857142857142855,0.19999999999999998,0.5263157894736842,0.625,0
0.6595744680851063,0.46875,0.46428571428571425,0.19999999999999998,0.5263157894736842,0.625,0
0.6808510638297871,0.5,0.46428571428571425,0.19999999999999998,0.5263157894736842,0.625,0
0.6808510638297871,0.5,0.46428571428571425,0.19999999999999998,0.5,0.625,0
0.6808510638297871,0.5,0.46428571428571425,0.19999999999999998,0.5,0.625,0
0.6808510638297871,0.5,0.46428571428571425,0.19999999999999998,0.5,0.625,0
0.6595744680851063,0.46875,0.46428571428571425,0.19999999999999998,0.5,0.625,0
0.6382978723404256,0.46875,0.46428571428571425,0.19999999999999998,0.5,0.625,0
0.6382978723404256,0.46875,0.46428571428571425,0.19999999999999998,0.5,0.625,0
0.6170212765957446,0.4375,0.46428571428571425,0.19999999999999998,0.4736842105263158,0.625,0
0.574468085106383,0.4375,0.46428571428571425,0.19999999999999998,0.4736842105263158,0.625,0
0.553191489361702,0.40625,0.46428571428571425,0.19999999999999998,0.4736842105263158,0.625,0
0.5319148936170213,0.40625,0.46428571428571425,0.19999999999999998,0.4736842105263158,0.625,0
0.5106382978723405,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.48936170212765956,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4680851063829787,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4680851063829787,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4680851063829787,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4680851063829787,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4680851063829787,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4680851063829787,0.375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4468085106382979,0.34375,0.5,0.19999999999999998,0.4473684210526315,0.5,0
0.4468085106382979,0.34375,0.5357142857142857,0.19999999999999998,0.42105263157894735,0.375,0
0.4468085106382979,0.34375,0.5357142857142857,0.22857142857142856,0.42105263157894735,0.375,0
0.4468085106382979,0.34375,0.5714285714285714,0.2571428571428571,0.42105263157894735,0.375,0
0.48936170212765956,0.375,0.6071428571428571,0.2857142857142857,0.42105263157894735,0.375,0
0.5319148936170213,0.40625,0.6428571428571428,0.3142857142857143,0.42105263157894735,0.375,0
0.5957446808510638,0.4375,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6595744680851063,0.46875,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.53125,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6428571428571428,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6428571428571428,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6428571428571428,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3428571428571428,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3142857142857143,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3142857142857143,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6428571428571428,0.3142857142857143,0.4473684210526315,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.3142857142857143,0.4736842105263158,0.375,0
0.6808510638297871,0.5,0.6785714285714285,0.2857142857142857,0.4736842105263158,0.375,0
0.6595744680851063,0.46875,0.6785714285714285,0.3142857142857143,0.5,0.25,0
0.6595744680851063,0.46875,0.6785714285714285,0.3142857142857143,0.5263157894736842,0.25,0
0.6382978723404256,0.46875,0.6785714285714285,0.3142857142857143,0.5526315789473685,0.25,0
0.6382978723404256,0.46875,0.6785714285714285,0.3142857142857143,0.5526315789473685,0.25,0
0.6382978723404256,0.46875,0.6785714285714285,0.2857142857142857,0.5789473684210527,0.25,1
0.5957446808510638,0.4375,0.6428571428571428,0.2571428571428571,0.6052631578947368,0.25,1
0.5319148936170213,0.375,0.6428571428571428,0.2571428571428571,0.631578947368421,0.25,1
0.4680851063829787,0.34375,0.6071428571428571,0.22857142857142856,0.631578947368421,0.25,1
0.425531914893617,0.34375,0.6071428571428571,0.22857142857142856,0.631578947368421,0.25,1
0.425531914893617,0.34375,0.6071428571428571,0.22857142857142856,0.631578947368421,0.25,1
0.4468085106382979,0.34375,0.6071428571428571,0.22857142857142856,0.631578947368421,0.25,1
0.425531914893617,0.34375,0.6428571428571428,0.22857142857142856,0.6578947368421052,0.25,1
0.425531914893617,0.34375,0.6428571428571428,0.22857142857142856,0.6578947368421052,0.25,1
0.425531914893617,0.34375,0.6428571428571428,0.2571428571428571,0.6842105263157895,0.25,1
0.4468085106382979,0.34375,0.6428571428571428,0.2571428571428571,0.6842105263157895,0.25,1
0.4680851063829787,0.34375,0.6428571428571428,0.2571428571428571,0.6842105263157895,0.25,1
0.4680851063829787,0.34375,0.6428571428571428,0.2571428571428571,0.6842105263157895,0.25,1
0.4680851063829787,0.34375,0.6428571428571428,0.2571428571428571,0.6842105263157895,0.25,1
0.4680851063829787,0.34375,0.6071428571428571,0.2571428571428571,0.6842105263157895,0.25,1
0.48936170212765956,0.375,0.6071428571428571,0.2571428571428571,0.7105263157894737,0.375,1
0.5106382978723405,0.375,0.6071428571428571,0.2571428571428571,0.7105263157894737,0.375,1
0.5106382978723405,0.375,0.6071428571428571,0.2857142857142857,0.7368421052631579,0.375,1
0.5106382978723405,0.375,0.6071428571428571,0.2857142857142857,0.7631578947368421,0.375,1
0.5106382978723405,0.375,0.6071428571428571,0.2857142857142857,0.7894736842105263,0.375,1
0.48936170212765956,0.375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,1
0.4680851063829787,0.34375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,1
0.4468085106382979,0.34375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,1
0.425531914893617,0.34375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,1
0.425531914893617,0.34375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,1
0.425531914893617,0.34375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,1
0.425531914893617,0.34375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,0
0.425531914893617,0.34375,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,0
0.3829787234042554,0.3125,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,0
0.40425531914893614,0.3125,0.6071428571428571,0.2571428571428571,0.7894736842105263,0.375,0
0.3829787234042554,0.3125,0.6071428571428571,0.22857142857142856,0.7894736842105263,0.375,0
0.3617021276595745,0.3125,0.6071428571428571,0.22857142857142856,0.7894736842105263,0.375,0
0.3617021276595745,0.3125,0.6071428571428571,0.22857142857142856,0.7631578947368421,0.25,0
0.3617021276595745,0.28125,0.6071428571428571,0.22857142857142856,0.7631578947368421,0.25,0
0.3404255319148936,0.28125,0.6071428571428571,0.22857142857142856,0.7631578947368421,0.25,0
0.3191489361702127,0.28125,0.6071428571428571,0.22857142857142856,0.7631578947368421,0.25,0
0.29787234042553196,0.28125,0.6071428571428571,0.22857142857142856,0.7631578947368421,0.25,0
0.29787234042553196,0.28125,0.6071428571428571,0.22857142857142856,0.7631578947368421,0.25,0
0.29787234042553196,0.28125,0.6071428571428571,0.22857142857142856,0.7631578947368421,0.25,0
0.2765957446808511,0.25,0.6071428571428571,0.19999999999999998,0.7631578947368421,0.25,0
0.2765957446808511,0.25,0.6071428571428571,0.19999999999999998,0.7368421052631579,0.25,1
0.23404255319148942,0.21875,0.6071428571428571,0.17142857142857143,0.7105263157894737,0.25,1
0.21276595744680854,0.21875,0.5714285714285714,0.17142857142857143,0.7105263157894737,0.25,1
0.19148936170212766,0.1875,0.5714285714285714,0.19999999999999998,0.6842105263157895,0.25,1
0.23404255319148942,0.21875,0.5714285714285714,0.19999999999999998,0.6842105263157895,0.25,1
0.2553191489361702,0.21875,0.5714285714285714,0.19999999999999998,0.7105263157894737,0.25,1
0.2553191489361702,0.21875,0.5714285714285714,0.19999999999999998,0.7105263157894737,0.25,1
0.2553191489361702,0.21875,0.5714285714285714,0.19999999999999998,0.7105263157894737,0.25,1
0.2553191489361702,0.21875,0.5714285714285714,0.17142857142857143,0.7105263157894737,0.375,1
0.23404255319148942,0.21875,0.5714285714285714,0.17142857142857143,0.6842105263157895,0.375,1
0.21276595744680854,0.21875,0.5357142857142857,0.14285714285714285,0.6842105263157895,0.375,1
0.19148936170212766,0.1875,0.5,0.14285714285714285,0.6842105263157895,0.375,1
0.17021276595744678,0.1875,0.5,0.1142857142857143,0.6842105263157895,0.375,1
0.12765957446808512,0.15625,0.5,0.14285714285714285,0.6842105263157895,0.25,1
0.12765957446808512,0.15625,0.5,0.14285714285714285,0.6842105263157895,0.25,1
0.12765957446808512,0.15625,0.5,0.14285714285714285,0.6842105263157895,0.375,1
0.12765957446808512,0.15625,0.5,0.14285714285714285,0.7105263157894737,0.375,1
0.148936170212766,0.15625,0.5,0.14285714285714285,0.7368421052631579,0.375,1
0.148936170212766,0.15625,0.5,0.14285714285714285,0.7368421052631579,0.375,1
0.148936170212766,0.15625,0.5,0.14285714285714285,0.7631578947368421,0.375,1
0.17021276595744678,0.1875,0.5,0.14285714285714285,0.7631578947368421,0.375,1
0.17021276595744678,0.1875,0.46428571428571425,0.14285714285714285,0.7894736842105263,0.375,1
0.17021276595744678,0.1875,0.46428571428571425,0.14285714285714285,0.7894736842105263,0.375,1
0.17021276595744678,0.1875,0.46428571428571425,0.14285714285714285,0.7894736842105263,0.375,1
0.19148936170212766,0.1875,0.46428571428571425,0.17142857142857143,0.7894736842105263,0.375,1
0.19148936170212766,0.1875,0.46428571428571425,0.17142857142857143,0.7894736842105263,0.375,1
0.19148936170212766,0.1875,0.5,0.17142857142857143,0.7631578947368421,0.375,0
0.19148936170212766,0.1875,0.5,0.17142857142857143,0.7368421052631579,0.375,0
0.17021276595744678,0.1875,0.5,0.17142857142857143,0.7105263157894737,0.375,0
0.19148936170212766,0.1875,0.5,0.19999999999999998,0.6578947368421052,0.375,0
0.23404255319148942,0.21875,0.5357142857142857,0.19999999999999998,0.631578947368421,0.375,0
0.2553191489361702,0.21875,0.5357142857142857,0.19999999999999998,0.5789473684210527,0.375,0
0.2765957446808511,0.25,0.5357142857142857,0.22857142857142856,0.5526315789473685,0.375,0
0.29787234042553196,0.25,0.5357142857142857,0.22857142857142856,0.5526315789473685,0.375,0
0.3191489361702127,0.28125,0.5357142857142857,0.22857142857142856,0.5263157894736842,0.375,0
0.3617021276595745,0.28125,0.5714285714285714,0.2571428571428571,0.5263157894736842,0.375,0
0.3829787234042554,0.3125,0.5714285714285714,0.2571428571428571,0.5,0.375,0
0.3829787234042554,0.3125,0.5714285714285714,0.2571428571428571,0.5,0.375,0
0.3829787234042554,0.3125,0.5714285714285714,0.2571428571428571,0.5,0.375,0
0.3829787234042554,0.3125,0.5714285714285714,0.22857142857142856,0.5,0.375,0
0.3829787234042554,0.3125,0.5714285714285714,0.22857142857142856,0.4736842105263158,0.375,0
0.3829787234042554,0.3125,0.5357142857142857,0.22857142857142856,0.4736842105263158,0.375,1
0.3829787234042554,0.3125,0.5357142857142857,0.22857142857142856,0.4736842105263158,0.375,1
0.3617021276595745,0.28125,0.5357142857142857,0.22857142857142856,0.4736842105263158,0.375,1
0.3617021276595745,0.28125,0.5357142857142857,0.22857142857142856,0.4473684210526315,0.375,1
0.3404255319148936,0.28125,0.5357142857142857,0.22857142857142856,0.4473684210526315,0.375,1
0.3404255319148936,0.28125,0.5357142857142857,0.22857142857142856,0.4473684210526315,0.5,1
0.3404255319148936,0.28125,0.5357142857142857,0.22857142857142856,0.42105263157894735,0.5,1
0.3404255319148936,0.28125,0.5357142857142857,0.19999999999999998,0.39473684210526316,0.5,1
0.3404255319148936,0.28125,0.5357142857142857,0.22857142857142856,0.39473684210526316,0.5,1
0.3617021276595745,0.3125,0.5357142857142857,0.22857142857142856,0.39473684210526316,0.5,1
0.4680851063829787,0.375,0.5357142857142857,0.22857142857142856,0.39473684210526316,0.5,1
0.5106382978723405,0.375,0.5357142857142857,0.19999999999999998,0.39473684210526316,0.5,1
0.48936170212765956,0.375,0.5,0.17142857142857143,0.39473684210526316,0.5,1
0.48936170212765956,0.375,0.5,0.17142857142857143,0.39473684210526316,0.5,1
0.4680851063829787,0.34375,0.5,0.17142857142857143,0.39473684210526316,0.5,1
0.48936170212765956,0.375,0.5,0.17142857142857143,0.39473684210526316,0.5,1
0.48936170212765956,0.375,0.5,0.14285714285714285,0.368421052631579,0.5,1
0.48936170212765956,0.34375,0.5,0.14285714285714285,0.368421052631579,0.5,1
